PTS_home,REB_home,AST_home,,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
110,52,26,,1/23/2022,22100698,Final,1610612752,1610612746,2021,1610612752,110,0.429,0.842,0.444,26,52,1610612746,102,0.43,0.667,0.341,20,40,1
87,44,20,,1/23/2022,22100699,Final,1610612764,1610612738,2021,1610612764,87,0.355,0.813,0.235,20,44,1610612738,116,0.444,0.81,0.487,26,57,0
113,39,31,,1/23/2022,22100700,Final,1610612748,1610612747,2021,1610612748,113,0.494,0.9,0.455,31,39,1610612747,107,0.456,0.8,0.275,20,38,1
114,35,31,,1/23/2022,22100701,Final,1610612753,1610612741,2021,1610612753,114,0.525,0.783,0.462,31,35,1610612741,95,0.434,0.75,0.238,10,44,1
105,43,28,,1/23/2022,22100702,Final,1610612761,1610612757,2021,1610612761,105,0.398,0.643,0.333,28,43,1610612757,114,0.529,0.462,0.563,31,47,0
91,54,23,,1/23/2022,22100703,Final,1610612766,1610612737,2021,1610612766,91,0.391,0.704,0.111,23,54,1610612737,113,0.455,0.75,0.385,25,45,0
109,43,30,,1/23/2022,22100704,Final,1610612759,1610612755,2021,1610612759,109,0.472,0.682,0.333,30,43,1610612755,115,0.478,0.87,0.438,22,47,0
104,42,22,,1/23/2022,22100705,Final,1610612742,1610612763,2021,1610612742,104,0.486,0.742,0.3,22,42,1610612763,91,0.374,0.684,0.167,20,50,1
136,37,24,,1/23/2022,22100706,Final,1610612750,1610612751,2021,1610612750,136,0.522,0.839,0.438,24,37,1610612751,125,0.505,0.933,0.395,27,48,1
117,34,29,,1/23/2022,22100707,Final,1610612743,1610612765,2021,1610612743,117,0.518,0.739,0.343,29,34,1610612765,111,0.56,0.842,0.379,28,34,1
94,40,19,,1/23/2022,22100708,Final,1610612744,1610612762,2021,1610612744,94,0.434,0.9,0.31,19,40,1610612762,92,0.383,0.826,0.314,17,51,1
133,43,19,,1/22/2022,22100696,Final,1610612749,1610612758,2021,1610612749,133,0.495,0.88,0.5,19,43,1610612758,127,0.526,0.625,0.405,29,48,1
94,54,22,,1/22/2022,22100695,Final,1610612739,1610612760,2021,1610612739,94,0.461,0.514,0.222,22,54,1610612760,87,0.388,0.563,0.293,16,41,1
113,51,34,,1/22/2022,22100697,Final,1610612756,1610612754,2021,1610612756,113,0.49,0.857,0.28,34,51,1610612754,103,0.44,0.704,0.345,19,44,1
121,62,34,,1/21/2022,22100684,Final,1610612766,1610612760,2021,1610612766,121,0.455,0.7,0.347,34,62,1610612760,98,0.378,0.8,0.273,20,52,1
105,35,23,,1/21/2022,22100685,Final,1610612753,1610612747,2021,1610612753,105,0.444,0.759,0.275,23,35,1610612747,116,0.494,0.826,0.433,23,45,0
101,44,23,,1/21/2022,22100686,Final,1610612755,1610612746,2021,1610612755,101,0.418,0.714,0.357,23,44,1610612746,102,0.46,0.733,0.344,21,49,0
110,36,26,,1/21/2022,22100687,Final,1610612737,1610612748,2021,1610612737,110,0.559,0.833,0.424,26,36,1610612748,108,0.482,0.917,0.375,30,33,1
105,42,25,,1/21/2022,22100688,Final,1610612738,1610612757,2021,1610612738,105,0.451,0.87,0.297,25,42,1610612757,109,0.474,0.7,0.485,20,42,0
105,45,29,,1/21/2022,22100689,Final,1610612764,1610612761,2021,1610612764,105,0.506,0.8,0.333,29,45,1610612761,109,0.467,0.824,0.367,20,40,0
94,53,20,,1/21/2022,22100690,Final,1610612749,1610612741,2021,1610612749,94,0.386,0.714,0.194,20,53,1610612741,90,0.365,0.875,0.184,21,49,1
102,49,24,,1/21/2022,22100691,Final,1610612759,1610612751,2021,1610612759,102,0.389,0.833,0.276,24,49,1610612751,117,0.48,1,0.36,24,53,0
118,37,34,,1/21/2022,22100692,Final,1610612743,1610612763,2021,1610612743,118,0.473,0.826,0.406,34,37,1610612763,122,0.524,0.625,0.44,19,48,0
111,44,22,,1/21/2022,22100693,Final,1610612762,1610612765,2021,1610612762,111,0.456,0.853,0.323,22,44,1610612765,101,0.437,0.75,0.406,22,40,1
105,41,25,,1/21/2022,22100694,Final,1610612744,1610612745,2021,1610612744,105,0.481,0.773,0.333,25,41,1610612745,103,0.427,0.85,0.286,25,39,1
91,48,21,,1/20/2022,22100681,Final,1610612752,1610612740,2021,1610612752,91,0.377,0.667,0.237,21,48,1610612740,102,0.5,0.682,0.393,27,35,0
101,50,19,,1/20/2022,22100682,Final,1610612742,1610612756,2021,1610612742,101,0.435,0.8,0.297,19,50,1610612756,109,0.453,0.92,0.222,25,40,0
117,53,28,,1/20/2022,22100683,Final,1610612744,1610612754,2021,1610612744,117,0.447,0.828,0.214,28,53,1610612754,121,0.432,0.706,0.429,23,48,0
123,44,21,,1/19/2022,22100668,Final,1610612755,1610612753,2021,1610612755,123,0.542,0.852,0.357,21,44,1610612753,110,0.444,0.75,0.514,26,43,1
118,40,23,,1/19/2022,22100669,Final,1610612764,1610612751,2021,1610612764,118,0.477,0.813,0.345,23,40,1610612751,119,0.528,0.85,0.32,23,36,0
134,39,34,,1/19/2022,22100670,Final,1610612737,1610612750,2021,1610612737,134,0.523,0.879,0.395,34,39,1610612750,122,0.433,0.724,0.37,21,45,1
102,38,27,,1/19/2022,22100671,Final,1610612738,1610612766,2021,1610612738,102,0.433,0.769,0.304,27,38,1610612766,111,0.488,0.733,0.41,27,47,0
104,43,24,,1/19/2022,22100672,Final,1610612748,1610612757,2021,1610612748,104,0.463,0.72,0.343,24,43,1610612757,92,0.407,0.75,0.304,19,43,1
117,37,25,,1/19/2022,22100673,Final,1610612741,1610612739,2021,1610612741,117,0.547,0.722,0.455,25,37,1610612739,104,0.519,0.682,0.333,27,38,1
126,56,29,,1/19/2022,22100674,Final,1610612749,1610612763,2021,1610612749,126,0.474,0.955,0.351,29,56,1610612763,114,0.415,0.68,0.225,26,47,1
102,45,23,,1/19/2022,22100675,Final,1610612742,1610612761,2021,1610612742,102,0.487,0.95,0.273,23,45,1610612761,98,0.385,0.8,0.25,17,44,1
118,50,32,,1/19/2022,22100676,Final,1610612759,1610612760,2021,1610612759,118,0.49,0.643,0.375,32,50,1610612760,96,0.388,0.8,0.258,20,46,1
111,49,26,,1/19/2022,22100677,Final,1610612762,1610612745,2021,1610612762,111,0.472,0.85,0.263,26,49,1610612745,116,0.427,0.706,0.489,24,44,0
130,44,32,,1/19/2022,22100678,Final,1610612743,1610612746,2021,1610612743,130,0.49,0.84,0.342,32,44,1610612746,128,0.536,0.75,0.385,35,47,1
131,35,22,,1/19/2022,22100679,Final,1610612758,1610612765,2021,1610612758,131,0.524,0.705,0.444,22,35,1610612765,133,0.505,0.867,0.417,27,41,0
104,40,23,,1/19/2022,22100680,Final,1610612747,1610612754,2021,1610612747,104,0.444,0.722,0.324,23,40,1610612754,111,0.489,0.8,0.367,28,48,0
110,44,21,,1/18/2022,22100666,Final,1610612752,1610612750,2021,1610612752,110,0.463,0.727,0.316,21,44,1610612750,112,0.432,0.763,0.317,21,38,0
102,54,26,,1/18/2022,22100667,Final,1610612744,1610612765,2021,1610612744,102,0.41,0.741,0.333,26,54,1610612765,86,0.353,0.708,0.265,18,50,1
104,47,22,,1/17/2022,22100654,Final,1610612738,1610612740,2021,1610612738,104,0.475,0.9,0.313,22,47,1610612740,92,0.414,0.611,0.3,23,41,1
87,53,22,,1/17/2022,22100655,Final,1610612752,1610612766,2021,1610612752,87,0.4,0.524,0.353,22,53,1610612766,97,0.419,0.647,0.359,23,39,0
117,49,25,,1/17/2022,22100656,Final,1610612764,1610612755,2021,1610612764,117,0.483,0.75,0.3,25,49,1610612755,98,0.407,0.84,0.269,19,42,1
114,40,26,,1/17/2022,22100657,Final,1610612739,1610612751,2021,1610612739,114,0.519,0.905,0.344,26,40,1610612751,107,0.494,0.722,0.4,27,35,1
119,48,29,,1/17/2022,22100658,Final,1610612763,1610612741,2021,1610612763,119,0.511,0.75,0.4,29,48,1610612741,106,0.435,0.867,0.419,24,43,1
139,37,32,,1/17/2022,22100659,Final,1610612746,1610612754,2021,1610612746,139,0.549,0.861,0.5,32,37,1610612754,133,0.515,0.87,0.394,30,41,1
121,46,25,,1/17/2022,22100660,Final,1610612737,1610612749,2021,1610612737,121,0.442,0.938,0.417,25,46,1610612749,114,0.443,0.833,0.421,21,42,1
88,50,21,,1/17/2022,22100661,Final,1610612753,1610612757,2021,1610612753,88,0.378,0.6,0.25,21,50,1610612757,98,0.411,0.944,0.206,20,55,0
104,49,20,,1/17/2022,22100662,Final,1610612748,1610612761,2021,1610612748,104,0.458,0.864,0.375,20,49,1610612761,99,0.411,0.706,0.361,24,45,1
104,47,28,,1/17/2022,22100663,Final,1610612742,1610612760,2021,1610612742,104,0.398,0.786,0.324,28,47,1610612760,102,0.434,0.792,0.314,20,42,1
107,47,21,,1/17/2022,22100664,Final,1610612759,1610612756,2021,1610612759,107,0.446,0.727,0.3,21,47,1610612756,121,0.516,0.7,0.281,29,45,0
101,45,15,,1/17/2022,22100665,Final,1610612747,1610612762,2021,1610612747,101,0.442,0.609,0.297,15,45,1610612762,95,0.373,0.875,0.261,21,44,1
108,32,25,,1/16/2022,22100617,Final,1610612765,1610612756,2021,1610612765,108,0.463,0.676,0.36,25,32,1610612756,135,0.586,0.733,0.407,30,51,0
112,37,26,,1/16/2022,22100651,Final,1610612758,1610612745,2021,1610612758,112,0.451,0.75,0.316,26,37,1610612745,118,0.539,0.833,0.4,22,47,0
119,47,30,,1/16/2022,22100652,Final,1610612750,1610612744,2021,1610612750,119,0.495,0.65,0.372,30,47,1610612744,99,0.39,0.759,0.31,20,47,1
102,39,32,,1/16/2022,22100653,Final,1610612743,1610612762,2021,1610612743,102,0.442,0.875,0.256,32,39,1610612762,125,0.524,0.759,0.385,26,51,0
96,41,19,,1/15/2022,22100641,Final,1610612749,1610612761,2021,1610612749,96,0.338,0.914,0.308,19,41,1610612761,103,0.44,0.55,0.343,25,50,0
110,43,20,,1/15/2022,22100642,Final,1610612764,1610612757,2021,1610612764,110,0.433,0.87,0.324,20,43,1610612757,115,0.459,0.686,0.333,19,39,0
108,31,23,,1/15/2022,22100643,Final,1610612737,1610612752,2021,1610612737,108,0.5,0.706,0.364,23,31,1610612752,117,0.506,0.769,0.419,24,44,0
120,44,30,,1/15/2022,22100644,Final,1610612751,1610612740,2021,1610612751,120,0.548,0.941,0.444,30,44,1610612740,105,0.46,0.667,0.29,27,35,1
98,43,24,,1/15/2022,22100645,Final,1610612748,1610612755,2021,1610612748,98,0.384,0.767,0.257,24,43,1610612755,109,0.506,0.762,0.406,24,43,0
102,51,17,,1/15/2022,22100646,Final,1610612760,1610612739,2021,1610612760,102,0.434,0.909,0.37,17,51,1610612739,107,0.46,0.72,0.257,28,37,0
114,50,27,,1/15/2022,22100647,Final,1610612738,1610612741,2021,1610612738,114,0.489,0.895,0.346,27,50,1610612741,112,0.506,0.8,0.414,31,32,1
101,54,19,,1/15/2022,22100648,Final,1610612759,1610612746,2021,1610612759,101,0.41,0.815,0.297,19,54,1610612746,94,0.38,0.75,0.316,24,54,1
133,51,35,,1/15/2022,22100649,Final,1610612743,1610612747,2021,1610612743,133,0.516,0.941,0.575,35,51,1610612747,96,0.439,0.737,0.333,21,41,1
108,47,16,,1/15/2022,22100650,Final,1610612742,1610612753,2021,1610612742,108,0.41,0.842,0.353,16,47,1610612753,92,0.481,0.688,0.269,16,37,1
109,44,28,,1/14/2022,22100632,Final,1610612766,1610612753,2021,1610612766,109,0.412,0.81,0.286,28,44,1610612753,116,0.517,0.733,0.333,32,43,0
103,43,22,,1/14/2022,22100633,Final,1610612765,1610612761,2021,1610612765,103,0.469,0.826,0.296,22,43,1610612761,87,0.322,0.769,0.289,18,46,1
94,42,20,,1/14/2022,22100634,Final,1610612754,1610612756,2021,1610612754,94,0.386,0.722,0.302,20,42,1610612756,112,0.455,0.913,0.393,24,51,0
111,40,26,,1/14/2022,22100635,Final,1610612755,1610612738,2021,1610612755,111,0.447,0.84,0.341,26,40,1610612738,99,0.474,0.778,0.355,20,44,1
96,36,26,,1/14/2022,22100637,Final,1610612741,1610612744,2021,1610612741,96,0.425,0.667,0.263,26,36,1610612744,138,0.564,0.765,0.452,39,47,0
124,37,30,,1/14/2022,22100636,Final,1610612748,1610612737,2021,1610612748,124,0.532,0.933,0.467,30,37,1610612737,118,0.481,0.867,0.421,26,34,1
109,47,22,,1/14/2022,22100638,Final,1610612759,1610612739,2021,1610612759,109,0.457,0.769,0.441,22,47,1610612739,114,0.484,0.583,0.4,24,46,0
85,41,19,,1/14/2022,22100639,Final,1610612763,1610612742,2021,1610612763,85,0.382,0.769,0.226,19,41,1610612742,112,0.516,0.625,0.25,30,52,0
126,53,33,,1/14/2022,22100640,Final,1610612758,1610612745,2021,1610612758,126,0.5,0.708,0.351,33,53,1610612745,114,0.436,0.813,0.302,25,50,1
118,54,29,,1/13/2022,22100627,Final,1610612749,1610612744,2021,1610612749,118,0.512,0.667,0.439,29,54,1610612744,99,0.347,0.708,0.333,20,49,1
116,56,22,,1/13/2022,22100628,Final,1610612763,1610612750,2021,1610612763,116,0.457,0.686,0.25,22,56,1610612750,108,0.427,0.786,0.313,23,46,1
113,57,23,,1/13/2022,22100629,Final,1610612740,1610612746,2021,1610612740,113,0.443,0.813,0.359,23,57,1610612746,89,0.383,0.85,0.294,19,46,1
109,50,16,,1/13/2022,22100630,Final,1610612751,1610612760,2021,1610612751,109,0.418,0.909,0.219,16,50,1610612760,130,0.516,0.889,0.444,32,38,0
140,40,35,,1/13/2022,22100631,Final,1610612743,1610612757,2021,1610612743,140,0.627,0.75,0.5,35,40,1610612757,108,0.453,0.607,0.325,28,34,1
100,37,27,,1/12/2022,22100618,Final,1610612754,1610612738,2021,1610612754,100,0.465,0.65,0.194,27,37,1610612738,119,0.513,0.84,0.474,23,37,0
98,33,18,,1/12/2022,22100619,Final,1610612755,1610612766,2021,1610612755,98,0.466,0.643,0.4,18,33,1610612766,109,0.517,0.875,0.294,29,42,0
112,42,26,,1/12/2022,22100620,Final,1610612764,1610612753,2021,1610612764,112,0.524,0.762,0.323,26,42,1610612753,106,0.414,0.813,0.314,31,49,1
91,37,20,,1/12/2022,22100621,Final,1610612737,1610612748,2021,1610612737,91,0.378,0.696,0.289,20,37,1610612748,115,0.478,0.929,0.356,28,54,0
108,54,24,,1/12/2022,22100622,Final,1610612752,1610612742,2021,1610612752,108,0.467,0.8,0.444,24,54,1610612742,85,0.41,0.684,0.216,16,39,1
124,43,27,,1/12/2022,22100623,Final,1610612759,1610612745,2021,1610612759,124,0.434,0.778,0.37,27,43,1610612745,128,0.549,0.688,0.444,23,48,0
91,32,11,,1/12/2022,22100624,Final,1610612762,1610612739,2021,1610612762,91,0.4,0.636,0.34,11,32,1610612739,111,0.531,0.824,0.367,28,50,0
112,35,22,,1/12/2022,22100625,Final,1610612741,1610612751,2021,1610612741,112,0.469,0.806,0.367,22,35,1610612751,138,0.563,0.821,0.531,35,41,0
125,45,28,,1/12/2022,22100626,Final,1610612758,1610612747,2021,1610612758,125,0.551,0.842,0.367,28,45,1610612747,116,0.429,0.667,0.34,25,45,1
122,42,29,,1/11/2022,22100612,Final,1610612764,1610612760,2021,1610612764,122,0.54,0.739,0.333,29,42,1610612760,118,0.48,0.867,0.282,23,41,1
95,47,15,,1/11/2022,22100613,Final,1610612761,1610612756,2021,1610612761,95,0.404,0.6,0.216,15,47,1610612756,99,0.473,0.818,0.344,25,39,0
133,61,33,,1/11/2022,22100415,Final,1610612741,1610612765,2021,1610612741,133,0.543,0.789,0.529,33,61,1610612765,87,0.337,0.778,0.171,17,41,1
116,49,30,,1/11/2022,22100614,Final,1610612763,1610612744,2021,1610612763,116,0.44,0.778,0.412,30,49,1610612744,108,0.427,0.862,0.361,25,45,1
128,38,33,,1/11/2022,22100615,Final,1610612740,1610612750,2021,1610612740,128,0.553,0.757,0.485,33,38,1610612750,125,0.488,0.742,0.462,27,32,1
87,31,23,,1/11/2022,22100616,Final,1610612746,1610612743,2021,1610612746,87,0.405,0.75,0.294,23,31,1610612743,85,0.4,0.85,0.121,24,56,1
103,48,23,,1/10/2022,22100607,Final,1610612766,1610612749,2021,1610612766,103,0.396,0.875,0.295,23,48,1610612749,99,0.44,0.75,0.302,25,48,1
126,39,30,,1/10/2022,22100608,Final,1610612765,1610612762,2021,1610612765,126,0.516,0.917,0.514,30,39,1610612762,116,0.512,0.773,0.333,23,40,1
101,53,17,,1/10/2022,22100609,Final,1610612738,1610612754,2021,1610612738,101,0.398,0.821,0.286,17,53,1610612754,98,0.383,0.882,0.297,22,47,1
111,49,23,,1/10/2022,22100610,Final,1610612752,1610612759,2021,1610612752,111,0.488,0.75,0.406,23,49,1610612759,96,0.411,0.667,0.276,19,43,1
91,39,18,,1/10/2022,22100711,Final,1610612745,1610612755,2021,1610612745,91,0.39,0.667,0.31,18,39,1610612755,111,0.457,0.833,0.286,23,47,0
114,47,23,,1/10/2022,22100486,Final,1610612757,1610612751,2021,1610612757,114,0.465,0.731,0.395,23,47,1610612751,108,0.462,0.8,0.375,23,42,1
108,43,20,,1/10/2022,22100611,Final,1610612758,1610612739,2021,1610612758,108,0.429,0.727,0.467,20,43,1610612739,109,0.494,0.867,0.294,29,48,0
121,55,26,,1/9/2022,22100602,Final,1610612751,1610612759,2021,1610612751,121,0.48,0.864,0.286,26,55,1610612759,119,0.43,0.778,0.406,33,44,1
106,47,24,,1/9/2022,22100597,Final,1610612746,1610612737,2021,1610612746,106,0.478,0.857,0.364,24,47,1610612737,93,0.449,0.842,0.269,19,39,1
100,42,18,,1/9/2022,22100598,Final,1610612753,1610612764,2021,1610612753,100,0.4,0.938,0.321,18,42,1610612764,102,0.409,0.792,0.379,23,54,0
105,46,18,,1/9/2022,22100599,Final,1610612761,1610612740,2021,1610612761,105,0.424,0.95,0.412,18,46,1610612740,101,0.453,0.84,0.364,20,35,1
123,45,31,,1/9/2022,22100600,Final,1610612745,1610612750,2021,1610612745,123,0.474,0.607,0.326,31,45,1610612750,141,0.509,0.762,0.357,37,56,0
95,41,29,,1/9/2022,22100601,Final,1610612760,1610612743,2021,1610612760,95,0.432,0.833,0.237,29,41,1610612743,99,0.416,0.75,0.361,28,53,0
113,48,28,,1/9/2022,22100603,Final,1610612742,1610612741,2021,1610612742,113,0.5,1,0.444,28,48,1610612741,99,0.433,0.769,0.333,23,39,1
96,54,24,,1/9/2022,22100604,Final,1610612744,1610612739,2021,1610612744,96,0.402,0.8,0.238,24,54,1610612739,82,0.427,0.611,0.292,21,42,1
103,48,26,,1/9/2022,22100605,Final,1610612757,1610612758,2021,1610612757,103,0.42,0.8,0.425,26,48,1610612758,88,0.388,0.714,0.226,20,46,1
119,41,26,,1/9/2022,22100606,Final,1610612747,1610612763,2021,1610612747,119,0.464,0.789,0.424,26,41,1610612763,127,0.547,0.688,0.367,33,47,0
108,49,16,,1/8/2022,22100591,Final,1610612746,1610612763,2021,1610612746,108,0.406,0.833,0.313,16,49,1610612763,123,0.44,0.742,0.316,26,56,0
114,49,29,,1/8/2022,22100592,Final,1610612766,1610612749,2021,1610612766,114,0.444,0.588,0.333,29,49,1610612749,106,0.389,0.923,0.324,21,53,1
97,49,23,,1/8/2022,22100593,Final,1610612765,1610612753,2021,1610612765,97,0.437,0.688,0.303,23,49,1610612753,92,0.337,0.87,0.304,25,44,1
125,38,30,,1/8/2022,22100594,Final,1610612754,1610612762,2021,1610612754,125,0.55,0.719,0.483,30,38,1610612762,113,0.476,0.947,0.429,20,39,1
99,45,26,,1/8/2022,22100595,Final,1610612738,1610612752,2021,1610612738,99,0.474,0.882,0.414,26,45,1610612752,75,0.367,0.4,0.355,13,40,1
100,35,24,,1/8/2022,22100596,Final,1610612756,1610612748,2021,1610612756,100,0.38,0.897,0.412,24,35,1610612748,123,0.5,0.867,0.5,33,49,0
119,49,28,,1/7/2022,22100582,Final,1610612755,1610612759,2021,1610612755,119,0.517,0.778,0.348,28,49,1610612759,100,0.413,0.75,0.3,22,39,1
109,49,23,,1/7/2022,22100583,Final,1610612751,1610612749,2021,1610612751,109,0.457,0.95,0.222,23,49,1610612749,121,0.458,0.81,0.356,21,45,0
122,48,26,,1/7/2022,22100584,Final,1610612761,1610612762,2021,1610612761,122,0.45,0.8,0.293,26,48,1610612762,108,0.481,0.722,0.447,23,40,1
130,41,34,,1/7/2022,22100585,Final,1610612741,1610612764,2021,1610612741,130,0.527,0.905,0.455,34,41,1610612764,122,0.511,0.962,0.292,28,41,1
106,40,17,,1/7/2022,22100586,Final,1610612745,1610612742,2021,1610612745,106,0.425,0.69,0.279,17,40,1610612742,130,0.544,0.536,0.447,34,55,0
105,45,26,,1/7/2022,22100587,Final,1610612760,1610612750,2021,1610612760,105,0.404,0.783,0.341,26,45,1610612750,135,0.556,0.72,0.415,39,45,0
121,41,32,,1/7/2022,22100588,Final,1610612743,1610612758,2021,1610612743,121,0.553,0.625,0.353,32,41,1610612758,111,0.435,0.833,0.379,21,47,1
134,47,37,,1/7/2022,22100589,Final,1610612747,1610612737,2021,1610612747,134,0.495,0.895,0.415,37,47,1610612737,118,0.448,0.704,0.361,29,54,1
101,51,22,,1/7/2022,22100590,Final,1610612757,1610612739,2021,1610612757,101,0.402,0.579,0.457,22,51,1610612739,114,0.488,0.655,0.436,22,43,0
108,42,23,,1/6/2022,22100578,Final,1610612752,1610612738,2021,1610612752,108,0.444,0.667,0.5,23,42,1610612738,105,0.475,0.923,0.378,22,38,1
118,61,31,,1/6/2022,22100579,Final,1610612763,1610612765,2021,1610612763,118,0.49,0.632,0.313,31,61,1610612765,88,0.343,0.769,0.227,23,39,1
101,46,20,,1/6/2022,22100580,Final,1610612740,1610612744,2021,1610612740,101,0.422,0.793,0.235,20,46,1610612744,96,0.425,0.833,0.212,22,43,1
106,63,22,,1/6/2022,22100581,Final,1610612756,1610612746,2021,1610612756,106,0.411,0.8,0.323,22,63,1610612746,89,0.36,0.84,0.214,20,49,1
140,49,39,,1/5/2022,22100567,Final,1610612766,1610612765,2021,1610612766,140,0.593,0.69,0.571,39,49,1610612765,111,0.467,0.55,0.333,26,36,1
106,47,22,,1/5/2022,22100568,Final,1610612753,1610612755,2021,1610612753,106,0.444,0.7,0.308,22,47,1610612755,116,0.506,0.75,0.429,26,42,0
111,41,18,,1/5/2022,22100569,Final,1610612764,1610612745,2021,1610612764,111,0.44,0.808,0.256,18,41,1610612745,114,0.471,0.781,0.346,15,48,0
97,41,19,,1/5/2022,22100570,Final,1610612738,1610612759,2021,1610612738,97,0.444,0.889,0.321,19,41,1610612759,99,0.477,1,0.385,20,48,0
121,33,26,,1/5/2022,22100571,Final,1610612754,1610612751,2021,1610612754,121,0.5,0.929,0.333,26,33,1610612751,129,0.57,0.897,0.238,28,38,0
99,46,22,,1/5/2022,22100572,Final,1610612742,1610612744,2021,1610612742,99,0.379,0.808,0.3,22,46,1610612744,82,0.407,0.688,0.179,20,46,1
111,45,22,,1/5/2022,22100573,Final,1610612749,1610612761,2021,1610612749,111,0.447,0.692,0.436,22,45,1610612761,117,0.472,0.68,0.444,24,44,0
98,55,23,,1/5/2022,22100574,Final,1610612750,1610612760,2021,1610612750,98,0.4,0.7,0.273,23,55,1610612760,90,0.367,0.833,0.257,21,52,1
109,42,27,,1/5/2022,22100575,Final,1610612743,1610612762,2021,1610612743,109,0.477,0.933,0.306,27,42,1610612762,115,0.467,0.833,0.341,22,44,0
109,36,18,,1/5/2022,22100576,Final,1610612757,1610612748,2021,1610612757,109,0.423,0.778,0.395,18,36,1610612748,115,0.451,0.759,0.463,29,50,0
102,47,15,,1/5/2022,22100577,Final,1610612758,1610612737,2021,1610612758,102,0.422,0.75,0.407,15,47,1610612737,108,0.453,0.733,0.267,20,48,0
106,49,28,,1/4/2022,22100562,Final,1610612739,1610612763,2021,1610612739,106,0.435,0.762,0.294,28,49,1610612763,110,0.467,0.773,0.333,21,45,0
129,52,30,,1/4/2022,22100563,Final,1610612761,1610612759,2021,1610612761,129,0.469,0.724,0.409,30,52,1610612759,104,0.432,0.684,0.257,27,50,1
104,51,17,,1/4/2022,22100564,Final,1610612752,1610612754,2021,1610612752,104,0.488,0.714,0.214,17,51,1610612754,94,0.421,0.656,0.237,22,35,1
110,48,28,,1/4/2022,22100565,Final,1610612740,1610612756,2021,1610612740,110,0.404,0.875,0.303,28,48,1610612756,123,0.541,0.7,0.548,32,42,0
122,44,24,,1/4/2022,22100566,Final,1610612747,1610612758,2021,1610612747,122,0.495,0.65,0.344,24,44,1610612758,114,0.518,0.778,0.412,31,45,1
133,54,33,,1/3/2022,22100552,Final,1610612755,1610612745,2021,1610612755,133,0.521,0.941,0.425,33,54,1610612745,113,0.416,0.727,0.341,25,42,1
124,51,26,,1/3/2022,22100553,Final,1610612764,1610612766,2021,1610612764,124,0.46,0.903,0.421,26,51,1610612766,121,0.481,0.538,0.368,28,45,1
